X,Y,Code,Suburb,AreaKm2,Population
151.5724492,-32.72701121,12389,Lorn,4.5878,1339
152.6053228,-31.66205338,12390,Lorne (NSW),50.7222,264
149.317664,-34.43609181,12391,Lost River,115.995,70
151.4344692,-32.32171432,12392,Lostock,62.8963,55
152.6192587,-29.0155505,12393,Louisa Creek,28.0177,5
144.8656738,-30.54616875,12394,Louth,6516.2769,43
151.5482596,-32.77083379,12395,Louth Park,12.0188,655
151.3616439,-32.7484895,12396,Lovedale,48.537,486
151.2799555,-33.63210688,12397,Lovett Bay,0.4537,147
152.8969447,-30.17772109,12398,Lowanna,158.9406,362
152.1991098,-28.47914229,12399,Lower Acacia Creek,47.7582,40
147.9549884,-35.56139369,12400,Lower Bago,11.7372,3
151.2996587,-32.62052562,12401,Lower Belford,41.77,388
149.7862581,-35.13888768,12402,Lower Boro,171.6626,170
152.6040462,-28.81814026,12403,Lower Bottle Creek,30.0639,21
152.2905263,-30.68227018,12404,Lower Creek,250.4388,31
152.531403,-28.7359416,12405,Lower Duck Creek,78.4038,26
152.8847628,-28.80568722,12406,Lower Dyraaba,19.1362,24
149.2383524,-33.21036966,12407,Lower Lewis Ponds,41.6737,41
150.9675936,-33.35897887,12408,Lower Macdonald,10.2065,262
151.1360577,-33.39941344,12409,Lower Mangrove,16.5425,66
152.5891182,-31.41700343,12410,Lower Pappinbarra,15.0322,116
152.5790542,-28.77680522,12411,Lower Peacock,32.747,3
150.8851339,-33.439277,12412,Lower Portland,60.0586,591
153.0529718,-29.53515307,12413,Lower Southgate,73.2797,112
146.3368869,-35.84297061,12414,Lowesdale,147.9104,99
150.1294381,-33.61633679,12415,Lowther,34.2495,73
151.4875758,-32.79399712,12416,Loxford,9.1262,66
150.9784367,-34.03970556,12417,Lucas Heights,9.9327,0
149.1622914,-33.35021759,12418,Lucknow (NSW),23.1411,298
150.7099199,-33.86454849,12419,Luddenham,44.1008,1827
149.8421202,-32.64181002,12420,Lue,118.3719,192
151.0449973,-33.98262355,12421,Lugarno,2.6791,5604
150.8970562,-33.93581215,12422,Lurnea,2.5038,9315
151.4310662,-32.66308724,12423,Luskintyre,19.1218,183
152.9921598,-28.45783029,12424,Lynchs Creek,36.897,88
152.0443649,-30.35644036,12425,Lyndhurst (Armidale Regional - NSW),181.4023,20
148.9931934,-33.68301446,12426,Lyndhurst (Blayney - NSW),61.9609,363
153.442543,-28.87198035,12427,Lynwood (NSW),8.0443,226
145.5255829,-34.90695261,12428,Mabins Well,413.737,18
150.4425047,-31.80682719,12429,Macdonalds Creek,69.586,15
152.9170001,-30.72164776,12430,Macksville,11.113,2598
153.2147525,-29.44859112,12431,Maclean,9.7321,2622
151.4095637,-33.49479489,12432,Macmasters Beach,5.8789,1292
150.8930733,-33.99205548,12433,Macquarie Fields,7.0125,13712
151.6446113,-32.95111184,12434,Macquarie Hills,2.3438,3305
150.8726311,-33.98175042,12435,Macquarie Links,1.7723,1357
147.6305465,-30.69565521,12436,Macquarie Marshes,389.7384,3
151.1270123,-33.78021235,12437,Macquarie Park,6.7633,8142
150.6613535,-34.56240322,12438,Macquarie Pass,9.8143,0
150.945484,-34.25787314,12439,Maddens Plains,15.6331,4
148.9728225,-36.54095969,12440,Maffra (NSW),76.4122,24
151.53408,-33.30053609,12441,Magenta (NSW),6.4599,208
148.6471316,-31.02237151,12442,Magometon,326.0916,24
151.1285725,-34.080213,12443,Maianbar,0.2931,507
148.1833437,-34.23371202,12444,Maimuru,57.5878,139
153.4371341,-28.51400025,12445,Main Arm,25.7782,584
151.7965827,-32.30808212,12446,Main Creek,75.9456,85
145.745562,-35.4819538,12447,Mairjimmy,96.9013,54
151.0902653,-32.53780556,12448,Maison Dieu,31.0317,180
151.549314,-32.73868324,12449,Maitland (NSW),5.4718,1884
149.4303859,-32.73493589,12450,Maitland Bar,21.9551,21
151.5538639,-32.67526732,12451,Maitland Vale,11.3209,137
149.7308105,-35.5826333,12452,Majors Creek (NSW),69.9361,252
151.2536482,-33.96447205,12453,Malabar,3.5736,5423
150.6372027,-34.19855386,12454,Maldon (NSW),2.0827,19
152.0136188,-32.73340458,12455,Mallabula,2.9731,932
143.7613874,-35.10473046,12456,Mallan,321.4671,52
152.7208258,-28.90667363,12457,Mallanganee,46.5598,148
142.5327584,-34.23518221,12458,Mallee,1874.1982,8
149.3741277,-29.64006801,12459,Mallowa,731.7394,103
150.2542663,-35.69946708,12460,Maloneys Beach,5.1891,369
150.2106301,-35.79059901,12461,Malua Bay,12.3828,1934
149.6782158,-35.2693016,12462,Manar,43.5983,121
150.3959913,-34.60060531,12463,Manchester Square,8.4572,19
148.4487298,-33.25712653,12464,Mandagery,208.3932,68
151.4223537,-33.12876771,12465,Mandalong,52.2585,431
150.2807094,-34.43892051,12466,Mandemar,15.7376,63
148.973247,-33.65080688,12467,Mandurama,321.8279,356
150.8724656,-34.43246087,12468,Mangerton,1.1025,2857
150.728828,-32.31824575,12469,Mangoola,47.2739,51
147.2511325,-35.4012386,12470,Mangoplah,220.1946,308
151.1257182,-33.35075532,12471,Mangrove Creek,19.1924,36
151.1837294,-33.32151443,12472,Mangrove Mountain,76.8008,714
148.6485034,-33.21251326,12473,Manildra,351.9842,763
150.7349965,-30.7347971,12474,Manilla,70.6364,2548
151.2912563,-33.80493032,12475,Manly (NSW),5.5668,15863
151.2664085,-33.78226679,12476,Manly Vale,1.9047,6167
151.5398452,-33.16648201,12477,Mannering Park,7.1289,2472
152.6704275,-31.88967882,12478,Manning Point,3.0002,245
147.9463119,-35.83697741,12479,Mannus,97.8091,222
150.6350996,-32.1807073,12480,Manobalai,147.5252,70
149.0156539,-34.8496787,12481,Manton (NSW),71.2029,290
150.5171189,-35.25458158,12482,Manyana,2.3802,523
148.1911648,-35.91399007,12483,Maragle,274.1285,60
150.9198585,-33.59226976,12484,Maraylya,20.4662,1242
150.892773,-33.74827646,12485,Marayong,2.7197,7706
149.0786346,-33.21184155,12486,March,13.4226,117
148.9372388,-34.90279787,12487,Marchmont,53.2852,226
151.4013701,-33.29374607,12488,Mardi,9.4956,3681
152.4164004,-30.14016847,12489,Marengo (NSW),250.2623,11
151.8000688,-31.64114924,12490,Mares Run,56.3123,0
147.6244345,-34.81081342,12491,Marinna,76.0426,48
151.647672,-33.06099209,12492,Marks Point,1.2602,1824
152.1745501,-32.30629343,12493,Markwell,53.3167,115
152.3173563,-31.76949906,12494,Marlee,61.2998,217
152.6799701,-31.1895095,12495,Marlo Merrican,52.1575,69
151.1682959,-33.46880813,12496,Marlow,1.1771,21
149.8801361,-35.27063549,12497,Marlowe,48.3168,0
151.614145,-32.98272377,12498,Marmong Point,0.8877,757
153.3636505,-28.9175194,12499,Marom Creek,25.2299,130
150.9824197,-33.46179061,12500,Maroota,57.1141,619
151.2443303,-33.94402347,12501,Maroubra,5.9226,30686
150.1420681,-33.42723105,12502,Marrangaroo,70.3836,909
147.3427309,-34.8334081,12503,Marrar,171.3213,368
151.1556456,-33.91125441,12504,Marrickville,5.7713,26590
150.8217351,-33.69834607,12505,Marsden Park,23.3542,1003
151.1048449,-33.77577804,12506,Marsfield,3.8634,13295
150.7309207,-34.54262636,12507,Marshall Mount,11.1674,145
151.8032915,-32.42229266,12508,Marshdale,22.5253,42
147.8608732,-31.24841214,12509,Marthaguy,1113.2935,58
150.646591,-32.59613654,12510,Martindale,434.7619,161
151.6444926,-32.55530119,12511,Martins Creek,33.7408,385
151.3918002,-33.05122958,12512,Martinsville,65.515,365
149.9997273,-34.72950773,12513,Marulan,190.0419,1178
151.6627271,-32.8801898,12514,Maryland (Newcastle - NSW),4.5437,7691
152.0460804,-28.53923045,12515,Maryland (Tenterfield - NSW),128.5104,53
150.0156694,-30.97865659,12516,Marys Mount,152.6307,69
148.8998183,-32.45890272,12517,Maryvale (NSW),99.9894,192
151.7554267,-32.91120903,12518,Maryville,0.5811,1447
151.1819799,-33.94015887,12519,Mascot,11.9607,14771
151.4271335,-33.40661638,12520,Matcham,8.8479,987
151.5717659,-29.75632035,12521,Matheson,133.7248,54
144.8624677,-35.80918956,12522,Mathoura,546.6146,940
146.9113073,-34.76337983,12523,Matong,299.7815,168
151.2319415,-33.9634355,12524,Matraville,3.933,9804
144.1900397,-34.48988729,12525,Maude (NSW),2410.222,86
150.231712,-30.48582814,12526,Maules Creek,491.9931,111
147.2956405,-35.28494758,12527,Maxwell,70.076,94
151.5744792,-29.90462007,12528,Maybole,97.2818,45
152.3382272,-32.39828098,12529,Mayers Flat,34.7847,49
151.7381675,-32.89776234,12530,Mayfield (Newcastle - NSW),3.1188,9312
149.7730776,-33.66630121,12531,Mayfield (Oberon - NSW),15.9417,4
149.7815084,-35.23640854,12532,Mayfield (Queanbeyan-Palerang Regional - NSW),91.4396,21
150.6649297,-34.9188681,12533,Mayfield (Shoalhaven - NSW),2.2316,37
151.7497232,-32.90030585,12534,Mayfield East,0.6152,1687
151.7514525,-32.89099312,12535,Mayfield North,4.4334,0
151.7243691,-32.88500507,12536,Mayfield West,2.307,1896
145.3260913,-35.47355044,12537,Mayrung,235.526,146
150.989244,-33.82059493,12538,Mays Hill,0.2992,767
150.4108143,-30.40959215,12539,Mayvale,98.6725,17
151.000818,-32.20695165,12540,McCullys Gap,89.6833,246
151.1464264,-32.54555528,12541,McDougalls Hill,3.1687,141
150.8416723,-33.61278693,12542,McGraths Hill,3.0932,2555
153.1850961,-28.87710289,12543,McKees Hill,33.1337,352
150.153018,-33.47040309,12544,McKellars Park,0.4416,223
153.3944968,-28.79153595,12545,McLeans Ridges,13.4962,515
153.5550141,-28.65926891,12546,McLeods Shoot,6.2017,101
151.2030314,-33.84493015,12547,McMahons Point,0.3492,2280
148.4136412,-34.70201305,12548,McMahons Reef,131.9477,53
149.9180622,-33.43809648,12549,Meadow Flat,70.7371,313
151.088607,-33.81667976,12550,Meadowbank (NSW),0.6915,4408
153.161849,-28.44980807,12551,Mebbin,42.3453,0
149.3577965,-32.33550038,12552,Mebul,101.6137,41
150.2881269,-33.67869892,12553,Medlow Bath,4.7757,616
151.8803658,-32.73918597,12554,Medowie,42.5422,9563
150.2839798,-34.49185353,12555,Medway,17.6284,122
153.4136577,-28.92659341,12556,Meerschaum Vale,36.893,398
150.2215433,-33.72174872,12557,Megalong Valley,96.0692,149
152.7731677,-30.30147147,12558,Megan,47.3013,152
146.0103252,-33.74486486,12559,Melbergen,155.5433,0
152.4991857,-31.81298032,12560,Melinga,37.9989,106
150.7412683,-33.11082094,12561,Mellong,402.086,4
143.7729578,-35.32377367,12562,Mellool,243.6994,46
151.0729436,-33.81393479,12563,Melrose Park (NSW),1.0774,1572
151.5198639,-32.67704099,12564,Melville (NSW),5.5822,57
148.1284727,-34.29481352,12565,Memagong,231.4007,91
149.5444893,-32.53421498,12566,Menah,39.9129,150
151.0047877,-34.00563754,12567,Menai,12.9444,10306
150.7210938,-34.13760139,12568,Menangle,34.0936,1146
150.7518594,-34.1009457,12569,Menangle Park,8.7197,254
149.0674545,-31.82036705,12570,Mendooran,874.051,564
142.7192041,-32.44167509,12571,Menindee,13316.3279,552
149.2059975,-30.18316416,12572,Merah North,593.3708,184
151.7432673,-32.94795834,12573,Merewether,6.2819,10963
151.7325313,-32.94683607,12574,Merewether Heights,0.5258,1400
149.8979221,-36.89253804,12575,Merimbula,18.0658,3544
150.1383463,-35.98142951,12576,Meringo,6.478,97
151.5720816,-31.68852782,12577,Mernot,153.6675,0
149.6229214,-32.75836177,12578,Meroo,43.5567,38
150.6061,-34.81358552,12579,Meroo Meadow,18.2647,479
149.5695943,-32.15861173,12580,Merotherie,96.1446,22
149.0196416,-36.84802555,12581,Merriangaah,86.4556,8
149.8735021,-35.73147608,12582,Merricumbene,27.6566,13
148.2620481,-31.50270562,12583,Merrigal,231.6072,30
149.257172,-34.68468362,12584,Merrill,90.0547,33
150.2963577,-32.10690212,12585,Merriwa (NSW),1900.6381,1761
145.6618056,-33.78875675,12586,Merriwagga,906.8491,105
149.2842621,-31.80705425,12587,Merrygoen,181.6985,116
150.9867515,-33.83611486,12588,Merrylands,6.748,29650
150.9680731,-33.83709501,12589,Merrylands West,1.7354,6588
146.4652137,-34.61496382,12590,Merungle Hill,42.3617,258
150.3507599,-34.69360758,12591,Meryla,102.9081,7
151.6097565,-32.76754691,12592,Metford,2.4206,4761
147.1122427,-34.6023726,12593,Methul,193.3403,56
151.8427647,-30.57184736,12594,Metz,196.5955,107
146.9280519,-32.40057992,12595,Miamley,316.8689,0
146.9215333,-31.58655692,12596,Miandetta (NSW),540.6766,40
153.311757,-29.45009171,12597,Micalo Island,9.9572,34
149.2018846,-35.74268646,12598,Michelago,235.5365,564
149.7333286,-34.59771191,12599,Middle Arm,131.3407,362
150.7925233,-31.92328938,12600,Middle Brook,72.2311,229
152.7103571,-31.69009559,12601,Middle Brother,22.5487,48
151.2124701,-33.79287197,12602,Middle Cove,1.0362,1339
151.0139065,-33.63750592,12603,Middle Dural,7.6599,1014
151.1490834,-32.44231261,12604,Middle Falbrook,11.0711,91
149.1918665,-36.2357343,12605,Middle Flat,38.8821,51
153.4680166,-28.48680215,12606,Middle Pocket,10.6851,141
150.8427435,-33.91442764,12607,Middleton Grange,2.5545,5177
148.8122857,-36.21470814,12608,Middlingbank,70.9657,17
153.2667418,-28.49951251,12609,Midginbil,14.0131,68
151.6941521,-30.71840423,12610,Mihi,84.8236,33
149.1597668,-37.05089051,12611,Mila,195.4154,42
150.9501898,-32.71589186,12612,Milbrodale,157.5313,119
146.8703914,-35.25204263,12613,Milbrulong,180.9775,92
149.4018041,-33.27972213,12614,Milkers Flat,7.6067,5
149.6112913,-33.18077062,12615,Millah Murrah,51.7469,28
152.6069658,-30.791412,12616,Millbank (NSW),120.3317,121
150.8785055,-33.92119066,12617,Miller,1.2705,3240
151.7008131,-32.76173809,12618,Millers Forest,27.8097,336
151.2041418,-33.85954899,12619,Millers Point,0.2512,1485
151.2476598,-32.8863376,12620,Millfield,32.385,1005
149.4999901,-29.75404306,12621,Millie,351.4819,29
149.8563788,-36.88622496,12622,Millingandi,19.155,450
149.1914617,-33.45285531,12623,Millthorpe,76.4146,1256
141.5721243,-29.89418331,12624,Milparinka,9158.4371,77
150.9814824,-33.93884955,12625,Milperra,5.3711,3952
150.047654,-31.14210579,12626,Milroy (Gunnedah - NSW),261.3706,73
149.6210428,-32.59266178,12627,Milroy (Mid-Western Regional - NSW),8.0357,50
151.1783089,-33.51556783,12628,Milsons Passage,0.6383,13
151.2113685,-33.84713911,12629,Milsons Point,0.1982,2161
150.4391121,-35.3194202,12630,Milton (NSW),16.3419,1668
147.9156189,-34.33337397,12631,Milvale,296.147,72
147.3989646,-34.55717092,12632,Mimosa (NSW),221.7523,87
150.82956,-33.78723693,12633,Minchinbury,4.1856,5623
151.5675329,-32.64868723,12634,Mindaribba,24.5057,76
151.5473883,-29.00345903,12635,Mingoola (NSW),70.4916,20
152.3711419,-32.1618259,12636,Minimbah,36.45,206
148.1410148,-35.21812686,12637,Minjary,21.5915,37
151.6229399,-32.87926784,12638,Minmi,8.9696,743
150.850332,-34.6226124,12639,Minnamurra,1.6591,758
153.2688971,-29.74748686,12640,Minnie Water,55.949,235
148.4483585,-32.27084238,12641,Minore,87.3344,148
150.8481554,-34.0302146,12642,Minto,9.5678,12547
150.8744068,-34.03454332,12643,Minto Heights,5.9613,380
149.9204596,-36.87732144,12644,Mirador,1.7746,373
151.1033152,-34.03266981,12645,Miranda (NSW),4.6756,15284
151.3723102,-32.37827897,12646,Mirannie,101.0065,73
151.5554416,-33.11169603,12647,Mirrabooka (NSW),0.7837,728
147.0644512,-34.23778255,12648,Mirrool,147.1592,89
152.7835415,-30.56662182,12649,Missabotti,141.7903,295
149.556722,-33.42733936,12650,Mitchell (NSW),3.5717,1313
151.2965952,-32.55503559,12651,Mitchells Flat,34.7706,208
152.6178655,-31.90216137,12652,Mitchells Island,33.0932,467
150.4895802,-34.46201884,12653,Mittagong,58.4227,5768
144.7513126,-36.00689948,12654,Moama,583.0643,6165
153.3000788,-28.71886976,12655,Modanville,9.7729,623
149.978935,-36.69375196,12656,Mogareeka,3.5364,59
150.032591,-35.85869146,12657,Mogendoura,41.7157,186
152.0798945,-29.92335397,12658,Moggs Swamp,239.6391,30
149.5645944,-36.70801023,12659,Mogilla,51.0796,79
150.101712,-35.79415823,12660,Mogo (Eurobodalla - NSW),106.1359,322
150.0197908,-32.26181258,12661,Mogo (Mid-Western Regional - NSW),65.4469,6
151.0693201,-33.14503825,12662,Mogo Creek,97.1593,0
150.1905303,-35.49180245,12663,Mogood,96.5831,24
152.0318593,-32.02849632,12664,Mograni,26.8148,30
148.6661609,-32.07106288,12665,Mogriguy,93.675,108
151.7082918,-29.07911392,12666,Mole River,371.8437,66
152.9055331,-29.57112089,12667,Moleville Creek,7.8102,34
149.2014179,-31.58474787,12668,Mollyan,243.8895,31
150.4694816,-35.34104564,12669,Mollymook,1.4653,1078
150.4695089,-35.32769927,12670,Mollymook Beach,3.3425,2447
148.8632907,-33.09993995,12671,Molong,420.9922,2579
151.3041243,-33.67604574,12672,Mona Vale,4.5559,10674
142.286228,-34.2898492,12673,Monak,49.0012,52
153.2906257,-28.85211054,12674,Monaltrie,19.2706,201
150.5075756,-35.17921076,12675,Mondayong,81.7409,0
152.4093952,-31.9102059,12676,Mondrook,13.2146,175
149.9095409,-35.55528029,12677,Monga,104.5356,14
149.9332621,-35.41610244,12678,Mongarlowe,35.4056,119
152.8969141,-28.95039632,12679,Mongogarie,67.9815,81
145.9926375,-33.60393569,12680,Monia Gap,311.5707,10
149.9044196,-32.6957798,12681,Monivae,44.1799,33
151.8532135,-32.24988534,12682,Monkerai,125.0278,73
148.3448557,-34.16517059,12683,Monteagle,121.6413,207
153.4619016,-28.59162747,12684,Montecollum,3.3632,56
148.9389639,-32.53037683,12685,Montefiores,7.4811,595
151.1477226,-33.97231777,12686,Monterey,1.1522,4526
153.4970951,-28.43569428,12687,Mooball,11.0068,197
150.7967878,-32.07216421,12688,Moobi,55.8598,154
152.2479039,-29.45274804,12689,Moogem,136.4118,0
149.166301,-32.79212932,12690,Mookerawa,60.6688,6
152.5342524,-29.00839342,12691,Mookima Wybra,59.608,32
149.7735909,-32.36524149,12692,Moolarben,55.1475,15
150.3784318,-34.78701439,12693,Moollattoo,81.7604,0
143.7615111,-34.92354775,12694,Moolpa,320.3841,9
146.6836774,-34.34325601,12695,Moombooldool,128.1538,31
151.3572858,-31.95205588,12696,Moonan Brook,199.2207,25
151.2125875,-31.88851859,12697,Moonan Flat,152.2712,127
148.5598994,-36.51086954,12698,Moonbah,154.7663,572
151.0480938,-30.94954575,12699,Moonbi,198.8995,1124
145.4453196,-35.12335542,12700,Moonbria,265.3284,6
152.7049865,-31.03903587,12701,Mooneba,9.2727,82
151.6210276,-33.17117226,12702,Moonee,2.9853,0
153.1495347,-30.19223314,12703,Moonee Beach,18.2176,1936
151.2041119,-33.52430083,12704,Mooney Mooney,1.9001,308
151.2220478,-33.4640368,12705,Mooney Mooney Creek,18.9679,28
152.6417006,-30.22185392,12706,Moonpar,62.0134,13
152.3580937,-31.69530415,12707,Mooral Creek,45.648,83
142.6531388,-33.02884968,12708,Moorara,1534.3149,6
148.6985666,-33.5611806,12709,Moorbel,15.9055,235
150.9440967,-30.98846879,12710,Moore Creek,108.7038,2366
151.2215001,-33.895253,12711,Moore Park,1.8625,28
150.9377225,-33.94315203,12712,Moorebank,12.5155,9750
149.3265869,-33.62741099,12713,Moorilda,28.4502,26
152.6488262,-31.77712499,12714,Moorland (NSW),37.4858,496
147.3125343,-35.11189288,12715,Moorong,18.8082,181
146.7286573,-35.91897521,12716,Moorwatha,88.5657,43
152.4516239,-31.04489168,12717,Moparrabah,335.0301,107
151.6186122,-31.98303806,12718,Moppy,85.0699,11
144.7191822,-35.34621683,12719,Morago,195.3238,37
147.7143085,-34.17669722,12720,Morangarell,192.349,38
149.6522978,-36.66662057,12721,Morans Crossing,31.9253,72
149.817368,-29.32557846,12722,Moree,3870.5516,9311
151.4911968,-33.1175796,12723,Morisset,27.061,3215
151.5332811,-33.1211213,12724,Morisset Park,1.0369,743
151.2857314,-33.62745571,12725,Morning Bay,0.2156,34
153.2022304,-29.3367932,12726,Mororo,88.2535,85
151.6322006,-32.73020141,12727,Morpeth,4.4419,1403
151.0721668,-33.96951303,12728,Mortdale,2.8792,10422
151.1060628,-33.84085767,12729,Mortlake (NSW),0.2384,1062
150.3104178,-35.4128284,12730,Morton,81.6931,214
152.6708579,-31.39074071,12731,Mortons Creek,42.3003,283
150.1677107,-33.46775216,12732,Morts Estate,0.8239,628
146.2273345,-35.00849331,12733,Morundah,1190.9476,70
150.0923753,-35.90738862,12734,Moruya,77.8945,3982
150.1396935,-35.92552511,12735,Moruya Heads,14.6324,975
152.1637639,-29.41042874,12736,Morven (Glen Innes Severn - NSW),116.2044,0
147.154804,-35.65153322,12737,Morven (Greater Hume Shire - NSW),129.6493,133
151.2446351,-33.8290817,12738,Mosman,8.6503,28476
150.3949764,-34.55032695,12739,Moss Vale,78.2143,8578
144.5767788,-33.31052797,12740,Mossgiel,2471.234,37
150.1774716,-35.83150761,12741,Mossy Point,2.3202,568
152.5637012,-31.82774812,12742,Moto,35.4432,129
144.1407698,-34.99631608,12743,Moulamein,1845.3793,482
147.9037565,-35.2182603,12744,Mount Adrah,136.4464,39
150.7623116,-34.06602353,12745,Mount Annan,10.2263,11704
149.1756374,-32.83257919,12746,Mount Aquila,30.9416,0
148.9000202,-32.5514079,12747,Mount Arthur,63.8892,166
147.3558105,-35.13692243,12748,Mount Austin,2.5665,3958
153.1941085,-28.50048532,12749,Mount Burrell,31.6643,217
151.1272268,-33.66711272,12750,Mount Colah,11.0622,7096
148.7873391,-34.03316962,12751,Mount Collins,78.6893,12
149.2034266,-36.65265542,12752,Mount Cooper (NSW),71.7921,0
149.5772626,-36.847736,12753,Mount Darragh,61.5647,26
149.6101645,-33.84244892,12754,Mount David,64.3064,41
151.5402555,-32.74086624,12755,Mount Dee,0.8135,7
150.8159252,-33.76846227,12756,Mount Druitt,6.2561,16731
151.3857571,-33.40505908,12757,Mount Elliot (NSW),2.424,167
149.6071656,-35.18827905,12758,Mount Fairy,91.3683,206
147.5676359,-31.19082013,12759,Mount Foster,135.3558,0
149.6641398,-32.62088386,12760,Mount Frome,21.71,137
152.1998399,-31.86749668,12761,Mount George (NSW),82.8022,289
147.6661561,-31.2815777,12762,Mount Harris,426.3581,18
145.9088972,-32.76323716,12763,Mount Hope (NSW),3248.4395,18
148.0373876,-35.21481589,12764,Mount Horeb,31.0514,29
150.612038,-34.09922708,12765,Mount Hunter,32.7491,733
151.6684725,-32.98330798,12766,Mount Hutton (NSW),3.1163,3531
150.4593743,-33.485559,12767,Mount Irvine,9.3616,30
150.8521163,-34.40325473,12768,Mount Keira,6.9914,1666
150.8216157,-34.42881115,12769,Mount Kembla,6.1134,1063
150.341985,-35.33902819,12770,Mount Kingiman,30.2772,5
149.7093099,-32.62539033,12771,Mount Knowles,37.5829,41
151.1354122,-33.64633537,12772,Mount Kuring-Gai,10.5767,1704
149.9924229,-33.46286485,12773,Mount Lambie,57.8163,75
151.049555,-33.9156527,12774,Mount Lewis,0.3328,1193
150.5703577,-34.45146575,12775,Mount Lindsey,68.7138,0
150.0524036,-32.93907101,12776,Mount Marsden,81.3491,60
152.8636846,-29.26827552,12777,Mount Marsh,143.9699,8
151.8412443,-29.94407677,12778,Mount Mitchell,204.7015,82
150.6348425,-34.5486534,12779,Mount Murray,5.3105,52
149.9339274,-33.60523698,12780,Mount Olive (Oberon - NSW),26.8894,17
151.2245251,-32.40716531,12781,Mount Olive (Singleton - NSW),38.0976,146
150.8805092,-34.40063255,12782,Mount Ousley,0.7996,1599
149.5525946,-33.45121091,12783,Mount Panorama,6.8824,121
150.8682756,-34.39576846,12784,Mount Pleasant (NSW),0.98,1372
150.9032156,-33.90296768,12785,Mount Pritchard,3.0939,9951
149.4836455,-33.29559919,12786,Mount Rankin,100.8855,378
151.4727496,-32.36578723,12787,Mount Rivers,31.9312,47
150.6371525,-33.72827035,12788,Mount Riverview,3.0094,3031
151.292007,-32.21054843,12789,Mount Royal,87.7532,25
150.9386045,-29.65911078,12790,Mount Russell,69.9636,108
150.8714959,-34.44106464,12791,Mount Saint Thomas,0.6481,1465
152.1980527,-31.36589062,12792,Mount Seaview,224.0573,26
148.8054528,-31.20775882,12793,Mount Tenandra,211.237,15
151.1147527,-32.64371634,12794,Mount Thorley,70.1528,70
150.4222971,-33.54249943,12795,Mount Tomah,8.2837,74
150.8100734,-33.86035485,12796,Mount Vernon,6.5433,1185
150.2473183,-33.57631795,12797,Mount Victoria,16.5243,1017
151.267436,-32.84800198,12798,Mount View,28.1363,123
151.474978,-32.9300048,12799,Mount Vincent,35.2256,364
153.2760945,-28.3897808,12800,Mount Warning,54.1866,95
150.8428954,-34.5497625,12801,Mount Warrigal,1.9047,4906
149.9450675,-34.09167931,12802,Mount Werong,207.8346,4
151.1894594,-33.44976362,12803,Mount White,16.6796,180
150.3882468,-33.50408085,12804,Mount Wilson,10.2681,102
147.143916,-35.77938717,12805,Mountain Creek (NSW),144.0614,48
150.6262802,-33.43759317,12806,Mountain Lagoon,54.6618,85
153.1796884,-28.61711881,12807,Mountain Top,11.5473,64
152.9343275,-29.58660045,12808,Mountain View (NSW),12.6538,189
142.1617213,-34.14156437,12809,Mourquong,12.9262,78
150.550171,-34.1553086,12810,Mowbray Park,8.8517,93
149.8298365,-33.8229705,12811,Mozart,58.8614,55
149.5688729,-32.60742042,12812,Mudgee,33.6683,10922
151.4782017,-32.89638599,12813,Mulbring,27.5148,596
150.6426241,-33.82687853,12814,Mulgoa,54.2598,1898
150.8297879,-33.62707481,12815,Mulgrave (NSW),4.0198,90
147.3722611,-33.17832689,12816,Mulguthrie,118.1068,5
152.5833855,-28.41823862,12817,Muli Muli,0.5668,50
147.3395985,-31.82075809,12818,Mulla,269.7978,14
151.1778384,-31.14323662,12819,Mulla Creek,164.4647,91
149.9110753,-31.15020617,12820,Mullaley,313.8695,155
149.6688654,-32.686754,12821,Mullamuddy,35.923,65
153.1959293,-30.08037914,12822,Mullaway,1.7428,566
147.1821831,-35.89724783,12823,Mullengandra,127.1913,121
147.4801735,-31.71185258,12824,Mullengudgery,490.895,55
148.8750501,-35.14360714,12825,Mullion,148.8978,88
149.1834042,-33.08794537,12826,Mullion Creek,157.0026,557
149.6087968,-35.29819836,12827,Mulloon,104.7538,145
153.4969879,-28.54692625,12828,Mullumbimby,27.6051,3595
153.4454898,-28.55228069,12829,Mullumbimby Creek,11.7736,547
146.0482775,-35.92396099,12830,Mulwala,356.9304,2163
148.1615982,-33.56644441,12831,Mulyandry,214.2399,66
149.0779457,-32.71883629,12832,Mumbil,153.0201,289
147.6495315,-31.49724739,12833,Mumblebone Plain,373.7613,27
149.8906425,-36.53556234,12834,Mumbulla Mountain,44.0079,0
149.5663652,-34.6629349,12835,Mummel,51.3466,116
152.7917195,-28.87005309,12836,Mummulgum,47.2968,101
150.5614934,-34.88841358,12837,Mundamia,12.0869,69
147.8214957,-35.12656414,12838,Mundarlo,174.1207,81
147.8263387,-35.84844192,12839,Munderoo,143.1171,42
148.2804905,-35.29073371,12840,Mundongo,12.5862,207
152.675243,-30.90432976,12841,Mungay Creek,57.9608,143
149.824451,-32.38850569,12842,Munghorn,59.6989,0
149.0820499,-29.01948783,12843,Mungindi (NSW),1622.7071,597
143.0967627,-33.76044037,12844,Mungo,793.3768,0
152.3387679,-32.50343856,12845,Mungo Brush,56.2195,0
151.6710327,-32.31797342,12846,Munni,54.6628,41
146.9140914,-35.45784675,12847,Munyabla,130.2765,47
148.5316989,-33.35264677,12848,Murga,125.3409,61
